,timestamps,PLETH,SPO2
43213,2022-10-03 03:46:49.130,18441,97
43214,2022-10-03 03:46:49.140,17014,97
43215,2022-10-03 03:46:49.150,15476,97
43216,2022-10-03 03:46:49.160,13827,97
43217,2022-10-03 03:46:49.170,12112,97
43218,2022-10-03 03:46:49.180,10347,97
43219,2022-10-03 03:46:49.190,8538,97
43220,2022-10-03 03:46:49.200,6732,97
43221,2022-10-03 03:46:49.210,4935,97
43222,2022-10-03 03:46:49.220,3276,97
43223,2022-10-03 03:46:49.230,3276,97
43224,2022-10-03 03:46:49.240,3276,97
43225,2022-10-03 03:46:49.250,3276,97
43226,2022-10-03 03:46:49.260,3276,97
43227,2022-10-03 03:46:49.270,3276,97
43228,2022-10-03 03:46:49.280,3384,97
43229,2022-10-03 03:46:49.290,4092,97
43230,2022-10-03 03:46:49.300,5595,97
43231,2022-10-03 03:46:49.310,7948,97
43232,2022-10-03 03:46:49.320,11128,97
43233,2022-10-03 03:46:49.330,15057,97
43234,2022-10-03 03:46:49.340,19602,97
43235,2022-10-03 03:46:49.350,24569,97
43236,2022-10-03 03:46:49.360,29772,97
43237,2022-10-03 03:46:49.370,34999,97
43238,2022-10-03 03:46:49.380,40038,97
43239,2022-10-03 03:46:49.390,44706,97
43240,2022-10-03 03:46:49.400,48841,97
43241,2022-10-03 03:46:49.410,52329,97
43242,2022-10-03 03:46:49.420,55087,97
43243,2022-10-03 03:46:49.430,57079,97
43244,2022-10-03 03:46:49.440,58321,97
43245,2022-10-03 03:46:49.450,58832,97
43246,2022-10-03 03:46:49.460,58668,97
43247,2022-10-03 03:46:49.470,57895,97
43248,2022-10-03 03:46:49.480,56613,97
43249,2022-10-03 03:46:49.490,54894,97
43250,2022-10-03 03:46:49.500,52834,97
43251,2022-10-03 03:46:49.510,50530,97
43252,2022-10-03 03:46:49.520,48066,97
43253,2022-10-03 03:46:49.530,45533,97
43254,2022-10-03 03:46:49.540,43015,97
43255,2022-10-03 03:46:49.550,40577,97
43256,2022-10-03 03:46:49.560,38287,97
43257,2022-10-03 03:46:49.570,36181,97
43258,2022-10-03 03:46:49.580,34308,97
43259,2022-10-03 03:46:49.590,32674,97
43260,2022-10-03 03:46:49.600,31289,97
43261,2022-10-03 03:46:49.610,30139,97
43262,2022-10-03 03:46:49.620,29216,97
43263,2022-10-03 03:46:49.630,28476,97
43264,2022-10-03 03:46:49.640,27877,97
43265,2022-10-03 03:46:49.650,27401,97
43266,2022-10-03 03:46:49.660,26968,97
43267,2022-10-03 03:46:49.670,26558,97
43268,2022-10-03 03:46:49.680,26122,97
43269,2022-10-03 03:46:49.690,25622,97
43270,2022-10-03 03:46:49.700,25033,97
43271,2022-10-03 03:46:49.710,24323,97
43272,2022-10-03 03:46:49.720,23486,97
43273,2022-10-03 03:46:49.730,22514,97
43274,2022-10-03 03:46:49.740,21407,97
43275,2022-10-03 03:46:49.750,20185,97
43276,2022-10-03 03:46:49.760,18848,97
43277,2022-10-03 03:46:49.770,17414,97
43278,2022-10-03 03:46:49.780,15915,97
43279,2022-10-03 03:46:49.790,14365,97
43280,2022-10-03 03:46:49.800,12795,97
43281,2022-10-03 03:46:49.810,11213,97
43282,2022-10-03 03:46:49.820,9651,97
43283,2022-10-03 03:46:49.830,8121,97
43284,2022-10-03 03:46:49.840,6651,97
43285,2022-10-03 03:46:49.850,5258,97
43286,2022-10-03 03:46:49.860,4002,97
43287,2022-10-03 03:46:49.870,3276,97
43288,2022-10-03 03:46:49.880,3276,97
43289,2022-10-03 03:46:49.890,3276,97
43290,2022-10-03 03:46:49.900,3697,97
43291,2022-10-03 03:46:49.910,4887,97
43292,2022-10-03 03:46:49.920,6923,97
43293,2022-10-03 03:46:49.930,9824,97
43294,2022-10-03 03:46:49.940,13543,97
43295,2022-10-03 03:46:49.950,17955,97
43296,2022-10-03 03:46:49.960,22905,97
43297,2022-10-03 03:46:49.970,28197,97
43298,2022-10-03 03:46:49.980,33610,97
43299,2022-10-03 03:46:49.990,38932,97
43300,2022-10-03 03:46:50.000,43953,97
43301,2022-10-03 03:46:50.010,48499,97
43302,2022-10-03 03:46:50.020,52419,97
43303,2022-10-03 03:46:50.030,55621,97
43304,2022-10-03 03:46:50.040,58042,97
43305,2022-10-03 03:46:50.050,59669,97
43306,2022-10-03 03:46:50.060,60520,97
43307,2022-10-03 03:46:50.070,60641,97
43308,2022-10-03 03:46:50.080,60094,97
43309,2022-10-03 03:46:50.090,58966,97
43310,2022-10-03 03:46:50.100,57338,97
43311,2022-10-03 03:46:50.110,55309,97
43312,2022-10-03 03:46:50.120,52966,97
43313,2022-10-03 03:46:50.130,50412,97
43314,2022-10-03 03:46:50.140,47738,97
43315,2022-10-03 03:46:50.150,45031,97
43316,2022-10-03 03:46:50.160,42369,97
43317,2022-10-03 03:46:50.170,39814,97
43318,2022-10-03 03:46:50.180,37433,97
43319,2022-10-03 03:46:50.190,35270,97
43320,2022-10-03 03:46:50.200,33344,97
43321,2022-10-03 03:46:50.210,31668,97
43322,2022-10-03 03:46:50.220,30250,97
43323,2022-10-03 03:46:50.230,29066,97
43324,2022-10-03 03:46:50.240,28094,97
43325,2022-10-03 03:46:50.250,27296,97
43326,2022-10-03 03:46:50.260,26635,97
43327,2022-10-03 03:46:50.270,26054,97
43328,2022-10-03 03:46:50.280,25517,97
43329,2022-10-03 03:46:50.290,24978,97
43330,2022-10-03 03:46:50.300,24387,97
43331,2022-10-03 03:46:50.310,23711,97
43332,2022-10-03 03:46:50.320,22920,97
43333,2022-10-03 03:46:50.330,22005,97
43334,2022-10-03 03:46:50.340,20948,97
43335,2022-10-03 03:46:50.350,19761,97
43336,2022-10-03 03:46:50.360,18450,97
43337,2022-10-03 03:46:50.370,17016,97
43338,2022-10-03 03:46:50.380,15492,97
43339,2022-10-03 03:46:50.390,13883,97
43340,2022-10-03 03:46:50.400,12228,97
43341,2022-10-03 03:46:50.410,10562,97
43342,2022-10-03 03:46:50.420,8896,97
43343,2022-10-03 03:46:50.430,7251,97
43344,2022-10-03 03:46:50.440,5666,97
43345,2022-10-03 03:46:50.450,4142,97
43346,2022-10-03 03:46:50.460,3276,97
43347,2022-10-03 03:46:50.470,3276,97
43348,2022-10-03 03:46:50.480,3276,97
43349,2022-10-03 03:46:50.490,3276,97
43350,2022-10-03 03:46:50.500,3276,97
43351,2022-10-03 03:46:50.510,3276,97
43352,2022-10-03 03:46:50.520,3529,97
43353,2022-10-03 03:46:50.530,4444,97
43354,2022-10-03 03:46:50.540,6120,97
43355,2022-10-03 03:46:50.550,8617,97
43356,2022-10-03 03:46:50.560,11918,97
43357,2022-10-03 03:46:50.570,15945,97
43358,2022-10-03 03:46:50.580,20569,97
43359,2022-10-03 03:46:50.590,25609,97
43360,2022-10-03 03:46:50.600,30872,97
43361,2022-10-03 03:46:50.610,36138,97
43362,2022-10-03 03:46:50.620,41209,97
43363,2022-10-03 03:46:50.630,45886,97
43364,2022-10-03 03:46:50.640,50025,97
43365,2022-10-03 03:46:50.650,53498,97
43366,2022-10-03 03:46:50.660,56227,97
43367,2022-10-03 03:46:50.670,58181,97
43368,2022-10-03 03:46:50.680,59360,97
43369,2022-10-03 03:46:50.690,59804,97
43370,2022-10-03 03:46:50.700,59553,97
43371,2022-10-03 03:46:50.710,58685,97
43372,2022-10-03 03:46:50.720,57295,97
43373,2022-10-03 03:46:50.730,55462,97
43374,2022-10-03 03:46:50.740,53279,97
43375,2022-10-03 03:46:50.750,50850,97
43376,2022-10-03 03:46:50.760,48265,97
43377,2022-10-03 03:46:50.770,45610,97
43378,2022-10-03 03:46:50.780,42974,97
43379,2022-10-03 03:46:50.790,40416,97
43380,2022-10-03 03:46:50.800,38009,97
43381,2022-10-03 03:46:50.810,35792,97
43382,2022-10-03 03:46:50.820,33804,97
43383,2022-10-03 03:46:50.830,32056,97
43384,2022-10-03 03:46:50.840,30550,97
43385,2022-10-03 03:46:50.850,29289,97
43386,2022-10-03 03:46:50.860,28245,97
43387,2022-10-03 03:46:50.870,27390,97
43388,2022-10-03 03:46:50.880,26682,97
43389,2022-10-03 03:46:50.890,26079,97
43390,2022-10-03 03:46:50.900,25538,97
43391,2022-10-03 03:46:50.910,25013,97
43392,2022-10-03 03:46:50.920,24458,97
43393,2022-10-03 03:46:50.930,23844,97
43394,2022-10-03 03:46:50.940,23143,97
43395,2022-10-03 03:46:50.950,22337,97
43396,2022-10-03 03:46:50.960,21403,97
43397,2022-10-03 03:46:50.970,20352,97
43398,2022-10-03 03:46:50.980,19191,97
43399,2022-10-03 03:46:50.990,17924,97
43400,2022-10-03 03:46:51.000,16569,97
43401,2022-10-03 03:46:51.010,15155,97
43402,2022-10-03 03:46:51.020,13701,97
43403,2022-10-03 03:46:51.030,12241,97
43404,2022-10-03 03:46:51.040,10781,97
43405,2022-10-03 03:46:51.050,9362,97
43406,2022-10-03 03:46:51.060,7991,97
43407,2022-10-03 03:46:51.070,6685,97
43408,2022-10-03 03:46:51.080,5462,97
43409,2022-10-03 03:46:51.090,4316,97
43410,2022-10-03 03:46:51.100,3276,97
43411,2022-10-03 03:46:51.110,3276,97
43412,2022-10-03 03:46:51.120,3276,97
43413,2022-10-03 03:46:51.130,3276,97
43414,2022-10-03 03:46:51.140,3276,97
43415,2022-10-03 03:46:51.150,3403,97
43416,2022-10-03 03:46:51.160,3929,97
43417,2022-10-03 03:46:51.170,5114,97
43418,2022-10-03 03:46:51.180,7055,97
43419,2022-10-03 03:46:51.190,9796,97
43420,2022-10-03 03:46:51.200,13316,97
43421,2022-10-03 03:46:51.210,17518,97
43422,2022-10-03 03:46:51.220,22270,97
43423,2022-10-03 03:46:51.230,27396,97
43424,2022-10-03 03:46:51.240,32682,97
43425,2022-10-03 03:46:51.250,37923,97
43426,2022-10-03 03:46:51.260,42918,97
43427,2022-10-03 03:46:51.270,47473,97
43428,2022-10-03 03:46:51.280,51446,97
43429,2022-10-03 03:46:51.290,54709,97
43430,2022-10-03 03:46:51.300,57208,97
43431,2022-10-03 03:46:51.310,58908,97
43432,2022-10-03 03:46:51.320,59821,97
43433,2022-10-03 03:46:51.330,59991,97
43434,2022-10-03 03:46:51.340,59472,97
43435,2022-10-03 03:46:51.350,58329,97
43436,2022-10-03 03:46:51.360,56668,97
43437,2022-10-03 03:46:51.370,54576,97
43438,2022-10-03 03:46:51.380,52153,97
43439,2022-10-03 03:46:51.390,49509,97
43440,2022-10-03 03:46:51.400,46725,97
43441,2022-10-03 03:46:51.410,43905,97
43442,2022-10-03 03:46:51.420,41138,97
43443,2022-10-03 03:46:51.430,38484,97
43444,2022-10-03 03:46:51.440,36016,97
43445,2022-10-03 03:46:51.450,33767,97
43446,2022-10-03 03:46:51.460,31775,97
43447,2022-10-03 03:46:51.470,30047,97
43448,2022-10-03 03:46:51.480,28596,97
43449,2022-10-03 03:46:51.490,27397,97
43450,2022-10-03 03:46:51.500,26428,97
43451,2022-10-03 03:46:51.510,25643,97
43452,2022-10-03 03:46:51.520,25003,97
43453,2022-10-03 03:46:51.530,24460,97
43454,2022-10-03 03:46:51.540,23971,97
43455,2022-10-03 03:46:51.550,23492,97
43456,2022-10-03 03:46:51.560,22979,97
43457,2022-10-03 03:46:51.570,22399,97
43458,2022-10-03 03:46:51.580,21729,97
43459,2022-10-03 03:46:51.590,20954,97
43460,2022-10-03 03:46:51.600,20067,97
43461,2022-10-03 03:46:51.610,19068,97
43462,2022-10-03 03:46:51.620,17979,97
43463,2022-10-03 03:46:51.630,16801,97
43464,2022-10-03 03:46:51.640,15550,97
43465,2022-10-03 03:46:51.650,14259,97
43466,2022-10-03 03:46:51.660,12952,97
43467,2022-10-03 03:46:51.670,11644,97
43468,2022-10-03 03:46:51.680,10359,97
43469,2022-10-03 03:46:51.690,9120,97
43470,2022-10-03 03:46:51.700,7932,97
43471,2022-10-03 03:46:51.710,6811,97
43472,2022-10-03 03:46:51.720,5759,97
43473,2022-10-03 03:46:51.730,4787,97
43474,2022-10-03 03:46:51.740,3882,97
43475,2022-10-03 03:46:51.750,3276,97
43476,2022-10-03 03:46:51.760,3276,97
43477,2022-10-03 03:46:51.770,3276,97
43478,2022-10-03 03:46:51.780,3276,97
43479,2022-10-03 03:46:51.790,3287,97
43480,2022-10-03 03:46:51.800,3614,97
43481,2022-10-03 03:46:51.810,4527,97
43482,2022-10-03 03:46:51.820,6166,97
43483,2022-10-03 03:46:51.830,8587,97
43484,2022-10-03 03:46:51.840,11817,97
43485,2022-10-03 03:46:51.850,15796,97
43486,2022-10-03 03:46:51.860,20403,97
43487,2022-10-03 03:46:51.870,25462,97
43488,2022-10-03 03:46:51.880,30784,97
43489,2022-10-03 03:46:51.890,36153,97
43490,2022-10-03 03:46:51.900,41343,97
43491,2022-10-03 03:46:51.910,46161,97
43492,2022-10-03 03:46:51.920,50427,97
43493,2022-10-03 03:46:51.930,54011,97
43494,2022-10-03 03:46:51.940,56826,97
43495,2022-10-03 03:46:51.950,58818,97
43496,2022-10-03 03:46:51.960,59981,97
43497,2022-10-03 03:46:51.970,60348,97
43498,2022-10-03 03:46:51.980,59962,97
43499,2022-10-03 03:46:51.990,58903,97
43500,2022-10-03 03:46:52.000,57267,97
43501,2022-10-03 03:46:52.010,55137,97
43502,2022-10-03 03:46:52.020,52633,97
43503,2022-10-03 03:46:52.030,49866,97
43504,2022-10-03 03:46:52.040,46949,97
43505,2022-10-03 03:46:52.050,43981,97
43506,2022-10-03 03:46:52.060,41055,97
43507,2022-10-03 03:46:52.070,38266,97
43508,2022-10-03 03:46:52.080,35681,97
43509,2022-10-03 03:46:52.090,33342,97
43510,2022-10-03 03:46:52.100,31294,97
43511,2022-10-03 03:46:52.110,29548,97
43512,2022-10-03 03:46:52.120,28102,97
43513,2022-10-03 03:46:52.130,26941,97
43514,2022-10-03 03:46:52.140,26040,97
43515,2022-10-03 03:46:52.150,25352,97
43516,2022-10-03 03:46:52.160,24824,97
43517,2022-10-03 03:46:52.170,24419,97
43518,2022-10-03 03:46:52.180,24072,97
43519,2022-10-03 03:46:52.190,23751,97
43520,2022-10-03 03:46:52.200,23398,97
43521,2022-10-03 03:46:52.210,22989,97
43522,2022-10-03 03:46:52.220,22493,97
43523,2022-10-03 03:46:52.230,21898,97
43524,2022-10-03 03:46:52.240,21193,97
43525,2022-10-03 03:46:52.250,20377,97
43526,2022-10-03 03:46:52.260,19458,97
43527,2022-10-03 03:46:52.270,18455,97
43528,2022-10-03 03:46:52.280,17380,97
43529,2022-10-03 03:46:52.290,16249,97
43530,2022-10-03 03:46:52.300,15096,97
43531,2022-10-03 03:46:52.310,13931,97
43532,2022-10-03 03:46:52.320,12777,97
43533,2022-10-03 03:46:52.330,11657,97
43534,2022-10-03 03:46:52.340,10575,97
43535,2022-10-03 03:46:52.350,9548,97
43536,2022-10-03 03:46:52.360,8589,97
43537,2022-10-03 03:46:52.370,7685,97
43538,2022-10-03 03:46:52.380,6864,97
43539,2022-10-03 03:46:52.390,6127,97
43540,2022-10-03 03:46:52.400,5495,97
43541,2022-10-03 03:46:52.410,5046,97
43542,2022-10-03 03:46:52.420,4889,97
43543,2022-10-03 03:46:52.430,5166,97
43544,2022-10-03 03:46:52.440,6043,97
43545,2022-10-03 03:46:52.450,7660,97
43546,2022-10-03 03:46:52.460,10112,97
43547,2022-10-03 03:46:52.470,13411,97
43548,2022-10-03 03:46:52.480,17522,97
43549,2022-10-03 03:46:52.490,22315,97
43550,2022-10-03 03:46:52.500,27627,97
43551,2022-10-03 03:46:52.510,33255,97
43552,2022-10-03 03:46:52.520,38964,97
43553,2022-10-03 03:46:52.530,44531,97
43554,2022-10-03 03:46:52.540,49734,97
43555,2022-10-03 03:46:52.550,54383,97
43556,2022-10-03 03:46:52.560,58345,97
43557,2022-10-03 03:46:52.570,61517,97
43558,2022-10-03 03:46:52.580,62258,97
43559,2022-10-03 03:46:52.590,62258,97
43560,2022-10-03 03:46:52.600,62258,97
43561,2022-10-03 03:46:52.610,62095,97
43562,2022-10-03 03:46:52.620,61356,97
43563,2022-10-03 03:46:52.630,60070,97
43564,2022-10-03 03:46:52.640,58327,97
43565,2022-10-03 03:46:52.650,56227,97
43566,2022-10-03 03:46:52.660,53856,97
43567,2022-10-03 03:46:52.670,51322,97
43568,2022-10-03 03:46:52.680,48703,97
43569,2022-10-03 03:46:52.690,46083,97
43570,2022-10-03 03:46:52.700,43548,97
43571,2022-10-03 03:46:52.710,41152,97
43572,2022-10-03 03:46:52.720,38945,97
43573,2022-10-03 03:46:52.730,36960,97
43574,2022-10-03 03:46:52.740,35220,97
43575,2022-10-03 03:46:52.750,33723,97
43576,2022-10-03 03:46:52.760,32471,97
43577,2022-10-03 03:46:52.770,31441,97
43578,2022-10-03 03:46:52.780,30603,97
43579,2022-10-03 03:46:52.790,29923,97
43580,2022-10-03 03:46:52.800,29352,97
43581,2022-10-03 03:46:52.810,28855,97
43582,2022-10-03 03:46:52.820,28383,97
43583,2022-10-03 03:46:52.830,27898,97
43584,2022-10-03 03:46:52.840,27376,97
43585,2022-10-03 03:46:52.850,26787,97
43586,2022-10-03 03:46:52.860,26115,97
43587,2022-10-03 03:46:52.870,25338,97
43588,2022-10-03 03:46:52.880,24463,97
43589,2022-10-03 03:46:52.890,23493,97
43590,2022-10-03 03:46:52.900,22440,97
43591,2022-10-03 03:46:52.910,21318,97
43592,2022-10-03 03:46:52.920,20142,97
43593,2022-10-03 03:46:52.930,18939,97
43594,2022-10-03 03:46:52.940,17720,97
43595,2022-10-03 03:46:52.950,16509,97
43596,2022-10-03 03:46:52.960,15324,97
43597,2022-10-03 03:46:52.970,14179,97
43598,2022-10-03 03:46:52.980,13076,97
43599,2022-10-03 03:46:52.990,12030,97
43600,2022-10-03 03:46:53.000,11040,97
43601,2022-10-03 03:46:53.010,10124,97
43602,2022-10-03 03:46:53.020,9280,97
43603,2022-10-03 03:46:53.030,8556,97
43604,2022-10-03 03:46:53.040,8004,97
43605,2022-10-03 03:46:53.050,7737,97
43606,2022-10-03 03:46:53.060,7896,97
43607,2022-10-03 03:46:53.070,8634,97
43608,2022-10-03 03:46:53.080,10083,97
43609,2022-10-03 03:46:53.090,12334,97
43610,2022-10-03 03:46:53.100,15396,97
43611,2022-10-03 03:46:53.110,19234,97
43612,2022-10-03 03:46:53.120,23738,97
43613,2022-10-03 03:46:53.130,28744,97
43614,2022-10-03 03:46:53.140,34058,97
43615,2022-10-03 03:46:53.150,39465,97
43616,2022-10-03 03:46:53.160,44748,97
43617,2022-10-03 03:46:53.170,49703,97
43618,2022-10-03 03:46:53.180,54156,97
43619,2022-10-03 03:46:53.190,57962,97
43620,2022-10-03 03:46:53.200,61028,97
43621,2022-10-03 03:46:53.210,62258,97
43622,2022-10-03 03:46:53.220,62258,97
43623,2022-10-03 03:46:53.230,62258,97
43624,2022-10-03 03:46:53.240,62159,97
43625,2022-10-03 03:46:53.250,61537,97
43626,2022-10-03 03:46:53.260,60392,97
43627,2022-10-03 03:46:53.270,58806,97
43628,2022-10-03 03:46:53.280,56864,97
43629,2022-10-03 03:46:53.290,54659,97
43630,2022-10-03 03:46:53.300,52275,97
43631,2022-10-03 03:46:53.310,49801,97
43632,2022-10-03 03:46:53.320,47321,97
43633,2022-10-03 03:46:53.330,44894,97
43634,2022-10-03 03:46:53.340,42593,97
43635,2022-10-03 03:46:53.350,40457,97
43636,2022-10-03 03:46:53.360,38521,97
43637,2022-10-03 03:46:53.370,36813,97
43638,2022-10-03 03:46:53.380,35329,97
43639,2022-10-03 03:46:53.390,34079,97
43640,2022-10-03 03:46:53.400,33036,97
43641,2022-10-03 03:46:53.410,32171,97
43642,2022-10-03 03:46:53.420,31457,97
43643,2022-10-03 03:46:53.430,30851,97
43644,2022-10-03 03:46:53.440,30321,97
43645,2022-10-03 03:46:53.450,29827,97
43646,2022-10-03 03:46:53.460,29327,97
43647,2022-10-03 03:46:53.470,28796,97
43648,2022-10-03 03:46:53.480,28205,97
43649,2022-10-03 03:46:53.490,27535,97
43650,2022-10-03 03:46:53.500,26779,97
43651,2022-10-03 03:46:53.510,25929,97
43652,2022-10-03 03:46:53.520,24988,97
43653,2022-10-03 03:46:53.530,23971,97
43654,2022-10-03 03:46:53.540,22888,97
43655,2022-10-03 03:46:53.550,21754,97
43656,2022-10-03 03:46:53.560,20589,97
43657,2022-10-03 03:46:53.570,19412,97
43658,2022-10-03 03:46:53.580,18239,97
43659,2022-10-03 03:46:53.590,17084,97
43660,2022-10-03 03:46:53.600,15968,97
43661,2022-10-03 03:46:53.610,14890,97
43662,2022-10-03 03:46:53.620,13867,97
43663,2022-10-03 03:46:53.630,12899,97
43664,2022-10-03 03:46:53.640,11989,97
43665,2022-10-03 03:46:53.650,11159,97
43666,2022-10-03 03:46:53.660,10439,97
43667,2022-10-03 03:46:53.670,9888,97
43668,2022-10-03 03:46:53.680,9605,97
43669,2022-10-03 03:46:53.690,9729,97
43670,2022-10-03 03:46:53.700,10399,97
43671,2022-10-03 03:46:53.710,11745,97
43672,2022-10-03 03:46:53.720,13846,97
43673,2022-10-03 03:46:53.730,16730,97
43674,2022-10-03 03:46:53.740,20353,97
43675,2022-10-03 03:46:53.750,24616,97
43676,2022-10-03 03:46:53.760,29355,97
43677,2022-10-03 03:46:53.770,34406,97
43678,2022-10-03 03:46:53.780,39554,97
43679,2022-10-03 03:46:53.790,44585,97
43680,2022-10-03 03:46:53.800,49310,97
43681,2022-10-03 03:46:53.810,53570,97
43682,2022-10-03 03:46:53.820,57230,97
43683,2022-10-03 03:46:53.830,60202,97
43684,2022-10-03 03:46:53.840,62258,97
43685,2022-10-03 03:46:53.850,62258,97
43686,2022-10-03 03:46:53.860,62258,97
43687,2022-10-03 03:46:53.870,62188,97
43688,2022-10-03 03:46:53.880,61670,97
43689,2022-10-03 03:46:53.890,60647,97
43690,2022-10-03 03:46:53.900,59196,97
43691,2022-10-03 03:46:53.910,57408,97
43692,2022-10-03 03:46:53.920,55367,97
43693,2022-10-03 03:46:53.930,53151,97
43694,2022-10-03 03:46:53.940,50842,97
43695,2022-10-03 03:46:53.950,48518,97
43696,2022-10-03 03:46:53.960,46243,97
43697,2022-10-03 03:46:53.970,44077,97
43698,2022-10-03 03:46:53.980,42062,97
43699,2022-10-03 03:46:53.990,40229,97
43700,2022-10-03 03:46:54.000,38597,97
43701,2022-10-03 03:46:54.010,37176,97
43702,2022-10-03 03:46:54.020,35957,97
43703,2022-10-03 03:46:54.030,34937,97
43704,2022-10-03 03:46:54.040,34073,97
43705,2022-10-03 03:46:54.050,33343,97
43706,2022-10-03 03:46:54.060,32715,97
43707,2022-10-03 03:46:54.070,32150,97
43708,2022-10-03 03:46:54.080,31612,97
43709,2022-10-03 03:46:54.090,31067,97
43710,2022-10-03 03:46:54.100,30496,97
43711,2022-10-03 03:46:54.110,29866,97
43712,2022-10-03 03:46:54.120,29167,97
43713,2022-10-03 03:46:54.130,28379,97
43714,2022-10-03 03:46:54.140,27507,97
43715,2022-10-03 03:46:54.150,26551,97
43716,2022-10-03 03:46:54.160,25520,97
43717,2022-10-03 03:46:54.170,24424,97
43718,2022-10-03 03:46:54.180,23287,97
43719,2022-10-03 03:46:54.190,22113,97
43720,2022-10-03 03:46:54.200,20928,97
43721,2022-10-03 03:46:54.210,19746,97
43722,2022-10-03 03:46:54.220,18582,97
43723,2022-10-03 03:46:54.230,17455,97
43724,2022-10-03 03:46:54.240,16372,97
43725,2022-10-03 03:46:54.250,15336,97
43726,2022-10-03 03:46:54.260,14348,97
43727,2022-10-03 03:46:54.270,13429,97
43728,2022-10-03 03:46:54.280,12577,97
43729,2022-10-03 03:46:54.290,11824,97
43730,2022-10-03 03:46:54.300,11202,97
43731,2022-10-03 03:46:54.310,10805,97
43732,2022-10-03 03:46:54.320,10750,97
43733,2022-10-03 03:46:54.330,11188,97
43734,2022-10-03 03:46:54.340,12247,97
43735,2022-10-03 03:46:54.350,14025,97
43736,2022-10-03 03:46:54.360,16568,97
43737,2022-10-03 03:46:54.370,19848,97
43738,2022-10-03 03:46:54.380,23791,97
43739,2022-10-03 03:46:54.390,28269,97
43740,2022-10-03 03:46:54.400,33107,97
43741,2022-10-03 03:46:54.410,38121,97
43742,2022-10-03 03:46:54.420,43103,97
43743,2022-10-03 03:46:54.430,47857,97
43744,2022-10-03 03:46:54.440,52213,97
43745,2022-10-03 03:46:54.450,56034,97
43746,2022-10-03 03:46:54.460,59208,97
43747,2022-10-03 03:46:54.470,61679,97
43748,2022-10-03 03:46:54.480,62258,97
43749,2022-10-03 03:46:54.490,62258,97
43750,2022-10-03 03:46:54.500,62258,97
43751,2022-10-03 03:46:54.510,61961,97
43752,2022-10-03 03:46:54.520,61144,97
43753,2022-10-03 03:46:54.530,59868,97
43754,2022-10-03 03:46:54.540,58228,97
43755,2022-10-03 03:46:54.550,56297,97
43756,2022-10-03 03:46:54.560,54176,97
43757,2022-10-03 03:46:54.570,51928,97
43758,2022-10-03 03:46:54.580,49651,97
43759,2022-10-03 03:46:54.590,47405,97
43760,2022-10-03 03:46:54.600,45248,97
43761,2022-10-03 03:46:54.610,43235,97
43762,2022-10-03 03:46:54.620,41403,97
43763,2022-10-03 03:46:54.630,39774,97
43764,2022-10-03 03:46:54.640,38357,97
43765,2022-10-03 03:46:54.650,37149,97
43766,2022-10-03 03:46:54.660,36137,97
43767,2022-10-03 03:46:54.670,35293,97
43768,2022-10-03 03:46:54.680,34596,97
43769,2022-10-03 03:46:54.690,33998,97
43770,2022-10-03 03:46:54.700,33468,97
43771,2022-10-03 03:46:54.710,32968,97
43772,2022-10-03 03:46:54.720,32462,97
43773,2022-10-03 03:46:54.730,31926,97
43774,2022-10-03 03:46:54.740,31327,97
43775,2022-10-03 03:46:54.750,30650,97
43776,2022-10-03 03:46:54.760,29876,97
43777,2022-10-03 03:46:54.770,29009,97
43778,2022-10-03 03:46:54.780,28055,97
43779,2022-10-03 03:46:54.790,27008,97
43780,2022-10-03 03:46:54.800,25886,97
43781,2022-10-03 03:46:54.810,24714,97
43782,2022-10-03 03:46:54.820,23496,97
43783,2022-10-03 03:46:54.830,22257,97
43784,2022-10-03 03:46:54.840,21020,97
43785,2022-10-03 03:46:54.850,19801,97
43786,2022-10-03 03:46:54.860,18613,97
43787,2022-10-03 03:46:54.870,17463,97
43788,2022-10-03 03:46:54.880,16374,97
43789,2022-10-03 03:46:54.890,15337,97
43790,2022-10-03 03:46:54.900,14367,97
43791,2022-10-03 03:46:54.910,13473,97
43792,2022-10-03 03:46:54.920,12666,97
43793,2022-10-03 03:46:54.930,11975,97
43794,2022-10-03 03:46:54.940,11477,97
43795,2022-10-03 03:46:54.950,11272,97
43796,2022-10-03 03:46:54.960,11502,97
43797,2022-10-03 03:46:54.970,12295,97
43798,2022-10-03 03:46:54.980,13760,97
43799,2022-10-03 03:46:54.990,15954,97
43800,2022-10-03 03:46:55.000,18890,97
43801,2022-10-03 03:46:55.010,22503,97
43802,2022-10-03 03:46:55.020,26681,97
43803,2022-10-03 03:46:55.030,31274,97
43804,2022-10-03 03:46:55.040,36104,97
43805,2022-10-03 03:46:55.050,40983,97
43806,2022-10-03 03:46:55.060,45701,97
43807,2022-10-03 03:46:55.070,50098,97
43808,2022-10-03 03:46:55.080,54017,97
43809,2022-10-03 03:46:55.090,57358,97
43810,2022-10-03 03:46:55.100,60035,97
43811,2022-10-03 03:46:55.110,62019,97
43812,2022-10-03 03:46:55.120,62258,97
43813,2022-10-03 03:46:55.130,62258,97
43814,2022-10-03 03:46:55.140,62184,97
43815,2022-10-03 03:46:55.150,61615,97
43816,2022-10-03 03:46:55.160,60581,97
43817,2022-10-03 03:46:55.170,59159,97
43818,2022-10-03 03:46:55.180,57425,97
43819,2022-10-03 03:46:55.190,55461,97
43820,2022-10-03 03:46:55.200,53359,97
