,timestamps,PLETH,SPO2
40215,2022-10-03 03:46:19.150,37761,98
40216,2022-10-03 03:46:19.160,37029,98
40217,2022-10-03 03:46:19.170,36470,98
40218,2022-10-03 03:46:19.180,36034,98
40219,2022-10-03 03:46:19.190,35682,98
40220,2022-10-03 03:46:19.200,35380,98
40221,2022-10-03 03:46:19.210,35071,98
40222,2022-10-03 03:46:19.220,34715,98
40223,2022-10-03 03:46:19.230,34290,98
40224,2022-10-03 03:46:19.240,33765,98
40225,2022-10-03 03:46:19.250,33112,98
40226,2022-10-03 03:46:19.260,32329,98
40227,2022-10-03 03:46:19.270,31417,98
40228,2022-10-03 03:46:19.280,30363,98
40229,2022-10-03 03:46:19.290,29178,98
40230,2022-10-03 03:46:19.300,27890,98
40231,2022-10-03 03:46:19.310,26500,98
40232,2022-10-03 03:46:19.320,25042,98
40233,2022-10-03 03:46:19.330,23528,98
40234,2022-10-03 03:46:19.340,21994,98
40235,2022-10-03 03:46:19.350,20463,98
40236,2022-10-03 03:46:19.360,18959,98
40237,2022-10-03 03:46:19.370,17529,98
40238,2022-10-03 03:46:19.380,16251,98
40239,2022-10-03 03:46:19.390,15211,98
40240,2022-10-03 03:46:19.400,14547,98
40241,2022-10-03 03:46:19.410,14398,98
40242,2022-10-03 03:46:19.420,14895,98
40243,2022-10-03 03:46:19.430,16121,98
40244,2022-10-03 03:46:19.440,18117,98
40245,2022-10-03 03:46:19.450,20864,98
40246,2022-10-03 03:46:19.460,24276,98
40247,2022-10-03 03:46:19.470,28228,98
40248,2022-10-03 03:46:19.480,32560,98
40249,2022-10-03 03:46:19.490,37079,98
40250,2022-10-03 03:46:19.500,41594,98
40251,2022-10-03 03:46:19.510,45910,98
40252,2022-10-03 03:46:19.520,49869,98
40253,2022-10-03 03:46:19.530,53323,98
40254,2022-10-03 03:46:19.540,56175,98
40255,2022-10-03 03:46:19.550,58358,98
40256,2022-10-03 03:46:19.560,59835,98
40257,2022-10-03 03:46:19.570,60607,98
40258,2022-10-03 03:46:19.580,60706,98
40259,2022-10-03 03:46:19.590,60185,98
40260,2022-10-03 03:46:19.600,59116,98
40261,2022-10-03 03:46:19.610,57572,98
40262,2022-10-03 03:46:19.620,55648,98
40263,2022-10-03 03:46:19.630,53439,98
40264,2022-10-03 03:46:19.640,51051,98
40265,2022-10-03 03:46:19.650,48590,98
40266,2022-10-03 03:46:19.660,46134,98
40267,2022-10-03 03:46:19.670,43787,98
40268,2022-10-03 03:46:19.680,41605,98
40269,2022-10-03 03:46:19.690,39640,98
40270,2022-10-03 03:46:19.700,37940,98
40271,2022-10-03 03:46:19.710,36513,98
40272,2022-10-03 03:46:19.720,35372,98
40273,2022-10-03 03:46:19.730,34499,98
40274,2022-10-03 03:46:19.740,33871,98
40275,2022-10-03 03:46:19.750,33442,98
40276,2022-10-03 03:46:19.760,33157,98
40277,2022-10-03 03:46:19.770,32956,98
40278,2022-10-03 03:46:19.780,32810,98
40279,2022-10-03 03:46:19.790,32663,98
40280,2022-10-03 03:46:19.800,32472,98
40281,2022-10-03 03:46:19.810,32189,98
40282,2022-10-03 03:46:19.820,31793,98
40283,2022-10-03 03:46:19.830,31261,98
40284,2022-10-03 03:46:19.840,30584,98
40285,2022-10-03 03:46:19.850,29762,98
40286,2022-10-03 03:46:19.860,28794,98
40287,2022-10-03 03:46:19.870,27700,98
40288,2022-10-03 03:46:19.880,26496,98
40289,2022-10-03 03:46:19.890,25202,98
40290,2022-10-03 03:46:19.900,23830,98
40291,2022-10-03 03:46:19.910,22424,98
40292,2022-10-03 03:46:19.920,20996,98
40293,2022-10-03 03:46:19.930,19579,98
40294,2022-10-03 03:46:19.940,18216,98
40295,2022-10-03 03:46:19.950,16978,98
40296,2022-10-03 03:46:19.960,15964,98
40297,2022-10-03 03:46:19.970,15315,98
40298,2022-10-03 03:46:19.980,15169,98
40299,2022-10-03 03:46:19.990,15653,98
40300,2022-10-03 03:46:20.000,16861,98
40301,2022-10-03 03:46:20.010,18846,98
40302,2022-10-03 03:46:20.020,21585,98
40303,2022-10-03 03:46:20.030,25001,98
40304,2022-10-03 03:46:20.040,28976,98
40305,2022-10-03 03:46:20.050,33358,98
40306,2022-10-03 03:46:20.060,37966,98
40307,2022-10-03 03:46:20.070,42599,98
40308,2022-10-03 03:46:20.080,47069,98
40309,2022-10-03 03:46:20.090,51211,98
40310,2022-10-03 03:46:20.100,54869,98
40311,2022-10-03 03:46:20.110,57950,98
40312,2022-10-03 03:46:20.120,60383,98
40313,2022-10-03 03:46:20.130,62116,98
40314,2022-10-03 03:46:20.140,62258,98
40315,2022-10-03 03:46:20.150,62258,98
40316,2022-10-03 03:46:20.160,62013,98
40317,2022-10-03 03:46:20.170,61224,98
40318,2022-10-03 03:46:20.180,59966,98
40319,2022-10-03 03:46:20.190,58324,98
40320,2022-10-03 03:46:20.200,56383,98
40321,2022-10-03 03:46:20.210,54230,98
40322,2022-10-03 03:46:20.220,51961,98
40323,2022-10-03 03:46:20.230,49654,98
40324,2022-10-03 03:46:20.240,47395,98
40325,2022-10-03 03:46:20.250,45245,98
40326,2022-10-03 03:46:20.260,43269,98
40327,2022-10-03 03:46:20.270,41506,98
40328,2022-10-03 03:46:20.280,39986,98
40329,2022-10-03 03:46:20.290,38716,98
40330,2022-10-03 03:46:20.300,37690,98
40331,2022-10-03 03:46:20.310,36885,98
40332,2022-10-03 03:46:20.320,36270,98
40333,2022-10-03 03:46:20.330,35809,98
40334,2022-10-03 03:46:20.340,35458,98
40335,2022-10-03 03:46:20.350,35169,98
40336,2022-10-03 03:46:20.360,34879,98
40337,2022-10-03 03:46:20.370,34563,98
40338,2022-10-03 03:46:20.380,34182,98
40339,2022-10-03 03:46:20.390,33700,98
40340,2022-10-03 03:46:20.400,33095,98
40341,2022-10-03 03:46:20.410,32356,98
40342,2022-10-03 03:46:20.420,31474,98
40343,2022-10-03 03:46:20.430,30455,98
40344,2022-10-03 03:46:20.440,29299,98
40345,2022-10-03 03:46:20.450,28025,98
40346,2022-10-03 03:46:20.460,26639,98
40347,2022-10-03 03:46:20.470,25172,98
40348,2022-10-03 03:46:20.480,23631,98
40349,2022-10-03 03:46:20.490,22056,98
40350,2022-10-03 03:46:20.500,20477,98
40351,2022-10-03 03:46:20.510,18928,98
40352,2022-10-03 03:46:20.520,17474,98
40353,2022-10-03 03:46:20.530,16205,98
40354,2022-10-03 03:46:20.540,15251,98
40355,2022-10-03 03:46:20.550,14767,98
40356,2022-10-03 03:46:20.560,14882,98
40357,2022-10-03 03:46:20.570,15713,98
40358,2022-10-03 03:46:20.580,17333,98
40359,2022-10-03 03:46:20.590,19743,98
40360,2022-10-03 03:46:20.600,22894,98
40361,2022-10-03 03:46:20.610,26681,98
40362,2022-10-03 03:46:20.620,30954,98
40363,2022-10-03 03:46:20.630,35528,98
40364,2022-10-03 03:46:20.640,40222,98
40365,2022-10-03 03:46:20.650,44828,98
40366,2022-10-03 03:46:20.660,49173,98
40367,2022-10-03 03:46:20.670,53089,98
40368,2022-10-03 03:46:20.680,56456,98
40369,2022-10-03 03:46:20.690,59184,98
40370,2022-10-03 03:46:20.700,61216,98
40371,2022-10-03 03:46:20.710,62258,98
40372,2022-10-03 03:46:20.720,62258,98
40373,2022-10-03 03:46:20.730,62213,98
40374,2022-10-03 03:46:20.740,61579,98
40375,2022-10-03 03:46:20.750,60426,98
40376,2022-10-03 03:46:20.760,58838,98
40377,2022-10-03 03:46:20.770,56895,98
40378,2022-10-03 03:46:20.780,54694,98
40379,2022-10-03 03:46:20.790,52322,98
40380,2022-10-03 03:46:20.800,49874,98
40381,2022-10-03 03:46:20.810,47431,98
40382,2022-10-03 03:46:20.820,45074,98
40383,2022-10-03 03:46:20.830,42873,98
40384,2022-10-03 03:46:20.840,40878,98
40385,2022-10-03 03:46:20.850,39122,98
40386,2022-10-03 03:46:20.860,37625,98
40387,2022-10-03 03:46:20.870,36393,98
40388,2022-10-03 03:46:20.880,35401,98
40389,2022-10-03 03:46:20.890,34625,98
40390,2022-10-03 03:46:20.900,34027,98
40391,2022-10-03 03:46:20.910,33570,98
40392,2022-10-03 03:46:20.920,33195,98
40393,2022-10-03 03:46:20.930,32852,98
40394,2022-10-03 03:46:20.940,32500,98
40395,2022-10-03 03:46:20.950,32088,98
40396,2022-10-03 03:46:20.960,31590,98
40397,2022-10-03 03:46:20.970,30965,98
40398,2022-10-03 03:46:20.980,30214,98
40399,2022-10-03 03:46:20.990,29308,98
40400,2022-10-03 03:46:21.000,28262,98
40401,2022-10-03 03:46:21.010,27073,98
40402,2022-10-03 03:46:21.020,25750,98
40403,2022-10-03 03:46:21.030,24310,98
40404,2022-10-03 03:46:21.040,22775,98
40405,2022-10-03 03:46:21.050,21177,98
40406,2022-10-03 03:46:21.060,19524,98
40407,2022-10-03 03:46:21.070,17855,98
40408,2022-10-03 03:46:21.080,16178,98
40409,2022-10-03 03:46:21.090,14533,98
40410,2022-10-03 03:46:21.100,12948,98
40411,2022-10-03 03:46:21.110,11483,98
40412,2022-10-03 03:46:21.120,10232,98
40413,2022-10-03 03:46:21.130,9315,98
40414,2022-10-03 03:46:21.140,8892,98
40415,2022-10-03 03:46:21.150,9097,98
40416,2022-10-03 03:46:21.160,10075,98
40417,2022-10-03 03:46:21.170,11908,98
40418,2022-10-03 03:46:21.180,14596,98
40419,2022-10-03 03:46:21.190,18101,98
40420,2022-10-03 03:46:21.200,22288,98
40421,2022-10-03 03:46:21.210,27019,98
40422,2022-10-03 03:46:21.220,32088,98
40423,2022-10-03 03:46:21.230,37296,98
40424,2022-10-03 03:46:21.240,42418,98
40425,2022-10-03 03:46:21.250,47259,98
40426,2022-10-03 03:46:21.260,51631,98
40427,2022-10-03 03:46:21.270,55403,98
40428,2022-10-03 03:46:21.280,58468,98
40429,2022-10-03 03:46:21.290,60759,98
40430,2022-10-03 03:46:21.300,62258,98
40431,2022-10-03 03:46:21.310,62258,98
40432,2022-10-03 03:46:21.320,62153,98
40433,2022-10-03 03:46:21.330,61496,98
40434,2022-10-03 03:46:21.340,60262,98
40435,2022-10-03 03:46:21.350,58550,98
40436,2022-10-03 03:46:21.360,56445,98
40437,2022-10-03 03:46:21.370,54053,98
40438,2022-10-03 03:46:21.380,51476,98
40439,2022-10-03 03:46:21.390,48827,98
40440,2022-10-03 03:46:21.400,46195,98
40441,2022-10-03 03:46:21.410,43652,98
40442,2022-10-03 03:46:21.420,41276,98
40443,2022-10-03 03:46:21.430,39127,98
40444,2022-10-03 03:46:21.440,37238,98
40445,2022-10-03 03:46:21.450,35635,98
40446,2022-10-03 03:46:21.460,34307,98
40447,2022-10-03 03:46:21.470,33241,98
40448,2022-10-03 03:46:21.480,32419,98
40449,2022-10-03 03:46:21.490,31781,98
40450,2022-10-03 03:46:21.500,31289,98
40451,2022-10-03 03:46:21.510,30896,98
40452,2022-10-03 03:46:21.520,30535,98
40453,2022-10-03 03:46:21.530,30152,98
40454,2022-10-03 03:46:21.540,29708,98
40455,2022-10-03 03:46:21.550,29174,98
40456,2022-10-03 03:46:21.560,28502,98
40457,2022-10-03 03:46:21.570,27692,98
40458,2022-10-03 03:46:21.580,26730,98
40459,2022-10-03 03:46:21.590,25615,98
40460,2022-10-03 03:46:21.600,24354,98
40461,2022-10-03 03:46:21.610,22954,98
40462,2022-10-03 03:46:21.620,21448,98
40463,2022-10-03 03:46:21.630,19850,98
40464,2022-10-03 03:46:21.640,18182,98
40465,2022-10-03 03:46:21.650,16471,98
40466,2022-10-03 03:46:21.660,14745,98
40467,2022-10-03 03:46:21.670,13033,98
40468,2022-10-03 03:46:21.680,11355,98
40469,2022-10-03 03:46:21.690,9726,98
40470,2022-10-03 03:46:21.700,8180,98
40471,2022-10-03 03:46:21.710,6768,98
40472,2022-10-03 03:46:21.720,5570,98
40473,2022-10-03 03:46:21.730,4726,98
40474,2022-10-03 03:46:21.740,4379,98
40475,2022-10-03 03:46:21.750,4687,98
40476,2022-10-03 03:46:21.760,5807,98
40477,2022-10-03 03:46:21.770,7815,98
40478,2022-10-03 03:46:21.780,10744,98
40479,2022-10-03 03:46:21.790,14536,98
40480,2022-10-03 03:46:21.800,19068,98
40481,2022-10-03 03:46:21.810,24181,98
40482,2022-10-03 03:46:21.820,29667,98
40483,2022-10-03 03:46:21.830,35310,98
40484,2022-10-03 03:46:21.840,40868,98
40485,2022-10-03 03:46:21.850,46131,98
40486,2022-10-03 03:46:21.860,50892,98
40487,2022-10-03 03:46:21.870,54998,98
40488,2022-10-03 03:46:21.880,58341,98
40489,2022-10-03 03:46:21.890,60851,98
40490,2022-10-03 03:46:21.900,62258,98
40491,2022-10-03 03:46:21.910,62258,98
40492,2022-10-03 03:46:21.920,62258,98
40493,2022-10-03 03:46:21.930,61558,98
40494,2022-10-03 03:46:21.940,60248,98
40495,2022-10-03 03:46:21.950,58415,98
40496,2022-10-03 03:46:21.960,56160,98
40497,2022-10-03 03:46:21.970,53604,98
40498,2022-10-03 03:46:21.980,50852,98
40499,2022-10-03 03:46:21.990,48012,98
40500,2022-10-03 03:46:22.000,45188,98
40501,2022-10-03 03:46:22.010,42476,98
40502,2022-10-03 03:46:22.020,39947,98
40503,2022-10-03 03:46:22.030,37657,98
40504,2022-10-03 03:46:22.040,35645,98
40505,2022-10-03 03:46:22.050,33926,98
40506,2022-10-03 03:46:22.060,32507,98
40507,2022-10-03 03:46:22.070,31378,98
40508,2022-10-03 03:46:22.080,30491,98
40509,2022-10-03 03:46:22.090,29814,98
40510,2022-10-03 03:46:22.100,29300,98
40511,2022-10-03 03:46:22.110,28887,98
40512,2022-10-03 03:46:22.120,28522,98
40513,2022-10-03 03:46:22.130,28148,98
40514,2022-10-03 03:46:22.140,27718,98
40515,2022-10-03 03:46:22.150,27189,98
40516,2022-10-03 03:46:22.160,26534,98
40517,2022-10-03 03:46:22.170,25725,98
40518,2022-10-03 03:46:22.180,24759,98
40519,2022-10-03 03:46:22.190,23632,98
40520,2022-10-03 03:46:22.200,22355,98
40521,2022-10-03 03:46:22.210,20936,98
40522,2022-10-03 03:46:22.220,19403,98
40523,2022-10-03 03:46:22.230,17770,98
40524,2022-10-03 03:46:22.240,16065,98
40525,2022-10-03 03:46:22.250,14339,98
40526,2022-10-03 03:46:22.260,12598,98
40527,2022-10-03 03:46:22.270,10872,98
40528,2022-10-03 03:46:22.280,9188,98
40529,2022-10-03 03:46:22.290,7562,98
40530,2022-10-03 03:46:22.300,6009,98
40531,2022-10-03 03:46:22.310,4556,98
40532,2022-10-03 03:46:22.320,3276,98
40533,2022-10-03 03:46:22.330,3276,98
40534,2022-10-03 03:46:22.340,3276,98
40535,2022-10-03 03:46:22.350,3276,98
40536,2022-10-03 03:46:22.360,3373,98
40537,2022-10-03 03:46:22.370,4074,98
40538,2022-10-03 03:46:22.380,5553,98
40539,2022-10-03 03:46:22.390,7892,98
40540,2022-10-03 03:46:22.400,11092,98
40541,2022-10-03 03:46:22.410,15084,98
40542,2022-10-03 03:46:22.420,19743,98
40543,2022-10-03 03:46:22.430,24888,98
40544,2022-10-03 03:46:22.440,30317,98
40545,2022-10-03 03:46:22.450,35805,98
40546,2022-10-03 03:46:22.460,41129,98
40547,2022-10-03 03:46:22.470,46086,98
40548,2022-10-03 03:46:22.480,50489,98
40549,2022-10-03 03:46:22.490,54203,98
40550,2022-10-03 03:46:22.500,57127,98
40551,2022-10-03 03:46:22.510,59214,98
40552,2022-10-03 03:46:22.520,60450,98
40553,2022-10-03 03:46:22.530,60851,98
40554,2022-10-03 03:46:22.540,60482,98
40555,2022-10-03 03:46:22.550,59410,98
40556,2022-10-03 03:46:22.560,57720,98
40557,2022-10-03 03:46:22.570,55529,98
40558,2022-10-03 03:46:22.580,52935,98
40559,2022-10-03 03:46:22.590,50073,98
40560,2022-10-03 03:46:22.600,47059,98
40561,2022-10-03 03:46:22.610,44001,98
40562,2022-10-03 03:46:22.620,41004,98
40563,2022-10-03 03:46:22.630,38158,98
40564,2022-10-03 03:46:22.640,35539,98
40565,2022-10-03 03:46:22.650,33189,98
40566,2022-10-03 03:46:22.660,31161,98
40567,2022-10-03 03:46:22.670,29456,98
40568,2022-10-03 03:46:22.680,28070,98
40569,2022-10-03 03:46:22.690,26980,98
40570,2022-10-03 03:46:22.700,26146,98
40571,2022-10-03 03:46:22.710,25522,98
40572,2022-10-03 03:46:22.720,25045,98
40573,2022-10-03 03:46:22.730,24659,98
40574,2022-10-03 03:46:22.740,24306,98
40575,2022-10-03 03:46:22.750,23939,98
40576,2022-10-03 03:46:22.760,23491,98
40577,2022-10-03 03:46:22.770,22947,98
40578,2022-10-03 03:46:22.780,22269,98
40579,2022-10-03 03:46:22.790,21440,98
40580,2022-10-03 03:46:22.800,20442,98
40581,2022-10-03 03:46:22.810,19301,98
40582,2022-10-03 03:46:22.820,18016,98
40583,2022-10-03 03:46:22.830,16615,98
40584,2022-10-03 03:46:22.840,15126,98
40585,2022-10-03 03:46:22.850,13568,98
40586,2022-10-03 03:46:22.860,11976,98
40587,2022-10-03 03:46:22.870,10378,98
40588,2022-10-03 03:46:22.880,8808,98
40589,2022-10-03 03:46:22.890,7294,98
40590,2022-10-03 03:46:22.900,5856,98
40591,2022-10-03 03:46:22.910,4495,98
40592,2022-10-03 03:46:22.920,3276,98
40593,2022-10-03 03:46:22.930,3276,98
40594,2022-10-03 03:46:22.940,3276,98
40595,2022-10-03 03:46:22.950,3276,98
40596,2022-10-03 03:46:22.960,3276,98
40597,2022-10-03 03:46:22.970,3276,98
40598,2022-10-03 03:46:22.980,3437,98
40599,2022-10-03 03:46:22.990,4162,98
40600,2022-10-03 03:46:23.000,5593,98
40601,2022-10-03 03:46:23.010,7807,98
40602,2022-10-03 03:46:23.020,10841,98
40603,2022-10-03 03:46:23.030,14635,98
40604,2022-10-03 03:46:23.040,19082,98
40605,2022-10-03 03:46:23.050,24012,98
40606,2022-10-03 03:46:23.060,29247,98
40607,2022-10-03 03:46:23.070,34566,98
40608,2022-10-03 03:46:23.080,39759,98
40609,2022-10-03 03:46:23.090,44622,98
40610,2022-10-03 03:46:23.100,48974,98
40611,2022-10-03 03:46:23.110,52672,98
40612,2022-10-03 03:46:23.120,55624,98
40613,2022-10-03 03:46:23.130,57766,98
40614,2022-10-03 03:46:23.140,59080,98
40615,2022-10-03 03:46:23.150,59586,98
40616,2022-10-03 03:46:23.160,59344,98
40617,2022-10-03 03:46:23.170,58409,98
40618,2022-10-03 03:46:23.180,56866,98
40619,2022-10-03 03:46:23.190,54830,98
40620,2022-10-03 03:46:23.200,52408,98
40621,2022-10-03 03:46:23.210,49714,98
40622,2022-10-03 03:46:23.220,46861,98
40623,2022-10-03 03:46:23.230,43968,98
40624,2022-10-03 03:46:23.240,41143,98
40625,2022-10-03 03:46:23.250,38469,98
40626,2022-10-03 03:46:23.260,36019,98
40627,2022-10-03 03:46:23.270,33841,98
40628,2022-10-03 03:46:23.280,31978,98
40629,2022-10-03 03:46:23.290,30440,98
40630,2022-10-03 03:46:23.300,29221,98
40631,2022-10-03 03:46:23.310,28287,98
40632,2022-10-03 03:46:23.320,27615,98
40633,2022-10-03 03:46:23.330,27144,98
40634,2022-10-03 03:46:23.340,26814,98
40635,2022-10-03 03:46:23.350,26563,98
40636,2022-10-03 03:46:23.360,26337,98
40637,2022-10-03 03:46:23.370,26079,98
40638,2022-10-03 03:46:23.380,25746,98
40639,2022-10-03 03:46:23.390,25299,98
40640,2022-10-03 03:46:23.400,24715,98
40641,2022-10-03 03:46:23.410,23974,98
40642,2022-10-03 03:46:23.420,23087,98
40643,2022-10-03 03:46:23.430,22048,98
40644,2022-10-03 03:46:23.440,20877,98
40645,2022-10-03 03:46:23.450,19584,98
40646,2022-10-03 03:46:23.460,18208,98
40647,2022-10-03 03:46:23.470,16774,98
40648,2022-10-03 03:46:23.480,15314,98
40649,2022-10-03 03:46:23.490,13847,98
40650,2022-10-03 03:46:23.500,12393,98
40651,2022-10-03 03:46:23.510,10989,98
40652,2022-10-03 03:46:23.520,9649,98
40653,2022-10-03 03:46:23.530,8386,98
40654,2022-10-03 03:46:23.540,7212,98
40655,2022-10-03 03:46:23.550,6147,98
40656,2022-10-03 03:46:23.560,5209,98
40657,2022-10-03 03:46:23.570,4474,98
40658,2022-10-03 03:46:23.580,4031,98
40659,2022-10-03 03:46:23.590,4023,98
40660,2022-10-03 03:46:23.600,4620,98
40661,2022-10-03 03:46:23.610,5948,98
40662,2022-10-03 03:46:23.620,8113,98
40663,2022-10-03 03:46:23.630,11140,98
40664,2022-10-03 03:46:23.640,14981,98
40665,2022-10-03 03:46:23.650,19546,98
40666,2022-10-03 03:46:23.660,24661,98
40667,2022-10-03 03:46:23.670,30132,98
40668,2022-10-03 03:46:23.680,35744,98
40669,2022-10-03 03:46:23.690,41271,98
40670,2022-10-03 03:46:23.700,46484,98
40671,2022-10-03 03:46:23.710,51193,98
40672,2022-10-03 03:46:23.720,55226,98
40673,2022-10-03 03:46:23.730,58485,98
40674,2022-10-03 03:46:23.740,60903,98
40675,2022-10-03 03:46:23.750,62258,98
40676,2022-10-03 03:46:23.760,62258,98
40677,2022-10-03 03:46:23.770,62084,98
40678,2022-10-03 03:46:23.780,61231,98
40679,2022-10-03 03:46:23.790,59742,98
40680,2022-10-03 03:46:23.800,57710,98
40681,2022-10-03 03:46:23.810,55247,98
40682,2022-10-03 03:46:23.820,52476,98
40683,2022-10-03 03:46:23.830,49493,98
40684,2022-10-03 03:46:23.840,46427,98
40685,2022-10-03 03:46:23.850,43383,98
40686,2022-10-03 03:46:23.860,40450,98
40687,2022-10-03 03:46:23.870,37704,98
40688,2022-10-03 03:46:23.880,35218,98
40689,2022-10-03 03:46:23.890,33018,98
40690,2022-10-03 03:46:23.900,31141,98
40691,2022-10-03 03:46:23.910,29579,98
40692,2022-10-03 03:46:23.920,28327,98
40693,2022-10-03 03:46:23.930,27341,98
40694,2022-10-03 03:46:23.940,26581,98
40695,2022-10-03 03:46:23.950,26002,98
40696,2022-10-03 03:46:23.960,25542,98
40697,2022-10-03 03:46:23.970,25137,98
40698,2022-10-03 03:46:23.980,24739,98
40699,2022-10-03 03:46:23.990,24301,98
40700,2022-10-03 03:46:24.000,23773,98
40701,2022-10-03 03:46:24.010,23135,98
40702,2022-10-03 03:46:24.020,22368,98
40703,2022-10-03 03:46:24.030,21460,98
40704,2022-10-03 03:46:24.040,20408,98
40705,2022-10-03 03:46:24.050,19240,98
40706,2022-10-03 03:46:24.060,17962,98
40707,2022-10-03 03:46:24.070,16599,98
40708,2022-10-03 03:46:24.080,15177,98
40709,2022-10-03 03:46:24.090,13729,98
40710,2022-10-03 03:46:24.100,12281,98
40711,2022-10-03 03:46:24.110,10859,98
40712,2022-10-03 03:46:24.120,9476,98
40713,2022-10-03 03:46:24.130,8159,98
40714,2022-10-03 03:46:24.140,6920,98
40715,2022-10-03 03:46:24.150,5754,98
40716,2022-10-03 03:46:24.160,4680,98
40717,2022-10-03 03:46:24.170,3698,98
40718,2022-10-03 03:46:24.180,3276,98
40719,2022-10-03 03:46:24.190,3276,98
40720,2022-10-03 03:46:24.200,3276,98
40721,2022-10-03 03:46:24.210,3276,98
40722,2022-10-03 03:46:24.220,3751,98
40723,2022-10-03 03:46:24.230,4914,98
40724,2022-10-03 03:46:24.240,6880,98
40725,2022-10-03 03:46:24.250,9709,98
40726,2022-10-03 03:46:24.260,13390,98
40727,2022-10-03 03:46:24.270,17836,98
40728,2022-10-03 03:46:24.280,22905,98
40729,2022-10-03 03:46:24.290,28401,98
40730,2022-10-03 03:46:24.300,34106,98
40731,2022-10-03 03:46:24.310,39794,98
40732,2022-10-03 03:46:24.320,45224,98
40733,2022-10-03 03:46:24.330,50193,98
40734,2022-10-03 03:46:24.340,54534,98
40735,2022-10-03 03:46:24.350,58115,98
40736,2022-10-03 03:46:24.360,60853,98
40737,2022-10-03 03:46:24.370,62258,98
40738,2022-10-03 03:46:24.380,62258,98
40739,2022-10-03 03:46:24.390,62199,98
40740,2022-10-03 03:46:24.400,61604,98
40741,2022-10-03 03:46:24.410,60356,98
40742,2022-10-03 03:46:24.420,58549,98
40743,2022-10-03 03:46:24.430,56289,98
40744,2022-10-03 03:46:24.440,53685,98
40745,2022-10-03 03:46:24.450,50859,98
40746,2022-10-03 03:46:24.460,47921,98
40747,2022-10-03 03:46:24.470,44974,98
40748,2022-10-03 03:46:24.480,42105,98
40749,2022-10-03 03:46:24.490,39400,98
40750,2022-10-03 03:46:24.500,36917,98
40751,2022-10-03 03:46:24.510,34698,98
40752,2022-10-03 03:46:24.520,32767,98
40753,2022-10-03 03:46:24.530,31125,98
40754,2022-10-03 03:46:24.540,29768,98
40755,2022-10-03 03:46:24.550,28668,98
40756,2022-10-03 03:46:24.560,27785,98
40757,2022-10-03 03:46:24.570,27072,98
40758,2022-10-03 03:46:24.580,26484,98
40759,2022-10-03 03:46:24.590,25971,98
40760,2022-10-03 03:46:24.600,25481,98
40761,2022-10-03 03:46:24.610,24966,98
40762,2022-10-03 03:46:24.620,24395,98
40763,2022-10-03 03:46:24.630,23733,98
40764,2022-10-03 03:46:24.640,22961,98
40765,2022-10-03 03:46:24.650,22073,98
40766,2022-10-03 03:46:24.660,21063,98
40767,2022-10-03 03:46:24.670,19942,98
40768,2022-10-03 03:46:24.680,18717,98
40769,2022-10-03 03:46:24.690,17411,98
40770,2022-10-03 03:46:24.700,16050,98
40771,2022-10-03 03:46:24.710,14640,98
40772,2022-10-03 03:46:24.720,13211,98
40773,2022-10-03 03:46:24.730,11782,98
40774,2022-10-03 03:46:24.740,10366,98
40775,2022-10-03 03:46:24.750,8981,98
40776,2022-10-03 03:46:24.760,7627,98
40777,2022-10-03 03:46:24.770,6312,98
40778,2022-10-03 03:46:24.780,5041,98
40779,2022-10-03 03:46:24.790,3815,98
40780,2022-10-03 03:46:24.800,3276,98
40781,2022-10-03 03:46:24.810,3276,98
40782,2022-10-03 03:46:24.820,3276,98
40783,2022-10-03 03:46:24.830,3276,98
40784,2022-10-03 03:46:24.840,3276,98
40785,2022-10-03 03:46:24.850,3282,98
40786,2022-10-03 03:46:24.860,3620,98
40787,2022-10-03 03:46:24.870,4593,98
40788,2022-10-03 03:46:24.880,6295,98
40789,2022-10-03 03:46:24.890,8752,98
40790,2022-10-03 03:46:24.900,11943,98
40791,2022-10-03 03:46:24.910,15780,98
40792,2022-10-03 03:46:24.920,20120,98
40793,2022-10-03 03:46:24.930,24791,98
40794,2022-10-03 03:46:24.940,29601,98
40795,2022-10-03 03:46:24.950,34348,98
40796,2022-10-03 03:46:24.960,38838,98
40797,2022-10-03 03:46:24.970,42885,98
40798,2022-10-03 03:46:24.980,46356,98
40799,2022-10-03 03:46:24.990,49133,98
40800,2022-10-03 03:46:25.000,51144,98
40801,2022-10-03 03:46:25.010,52371,98
40802,2022-10-03 03:46:25.020,52814,98
40803,2022-10-03 03:46:25.030,52515,98
40804,2022-10-03 03:46:25.040,51532,98
40805,2022-10-03 03:46:25.050,49946,98
40806,2022-10-03 03:46:25.060,47869,98
40807,2022-10-03 03:46:25.070,45395,98
40808,2022-10-03 03:46:25.080,42642,98
40809,2022-10-03 03:46:25.090,39705,98
40810,2022-10-03 03:46:25.100,36695,98
40811,2022-10-03 03:46:25.110,33696,98
40812,2022-10-03 03:46:25.120,30779,98
40813,2022-10-03 03:46:25.130,28010,98
40814,2022-10-03 03:46:25.140,25430,98
40815,2022-10-03 03:46:25.150,23073,98
40816,2022-10-03 03:46:25.160,20952,98
40817,2022-10-03 03:46:25.170,19064,98
40818,2022-10-03 03:46:25.180,17404,98
40819,2022-10-03 03:46:25.190,15940,98
40820,2022-10-03 03:46:25.200,14651,98
40821,2022-10-03 03:46:25.210,13505,98
40822,2022-10-03 03:46:25.220,12463,98
